trade_date,stock,purchase_price,return_1d,return_5d,return_21d,return_63d,return_126d,bounce_1d,bounce_5d,bounce_21d,bounce_63d,bounce_126d,max_return_1d,max_return_5d,max_return_21d,max_return_63d,max_return_126d,min_return_1d,min_return_5d,min_return_21d,min_return_63d,min_return_126d,max_drawdown_1d,max_drawdown_5d,max_drawdown_21d,max_drawdown_63d,max_drawdown_126d,days_to_max_1d,days_to_max_5d,days_to_max_21d,days_to_max_63d,days_to_max_126d,days_to_min_1d,days_to_min_5d,days_to_min_21d,days_to_min_63d,days_to_min_126d,min_before_max_1d,min_before_max_5d,min_before_max_21d,min_before_max_63d,min_before_max_126d,relative_volume_1m,relative_volume_1y,relative_volume_2y,relative_value_1m,relative_value_1y,relative_value_2y,volume_quantile_1m,volume_quantile_1y,volume_quantile_2y,value_quantile_1m,value_quantile_1y,value_quantile_2y
2015-07-02,x63830,199.05,-0.01789,-0.0411,-0.03411,0.1555,0.1656,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01165,0.1601,0.1661,-0.01789,-0.0411,-0.05888,-0.05888,-0.05888,-0.01789,-0.0411,-0.05888,-0.05888,-0.05888,0.0,0.0,17.0,26.0,108.0,1.0,5.0,16.0,16.0,16.0,0.0,0.0,1.0,1.0,1.0,0.2911,0.2921,0.2397,0.7523,0.8281,0.9428,0.2341,0.2117,0.1445,0.6667,0.6932,0.7433
2015-07-02,x91063,64.2,-0.01495,-0.03738,-0.1255,-0.3329,-0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01495,-0.0472,-0.1255,-0.4058,-0.4058,-0.01495,-0.0472,-0.1255,-0.4058,-0.4058,0.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.6865,0.7951,0.6947,0.6057,0.6644,0.7916,0.5774,0.635,0.576,0.5893,0.6136,0.6844
2015-07-06,x28484,193.23,0.009936,-0.006676,-0.1065,-0.1664,-0.252,1.0,0.0,0.0,0.0,0.0,0.009936,0.009936,0.009936,0.009936,0.009936,0.0,-0.006676,-0.1065,-0.2507,-0.2635,0.0,-0.01645,-0.1153,-0.2581,-0.2707,1.0,1.0,1.0,1.0,1.0,0.0,5.0,21.0,59.0,118.0,1.0,0.0,0.0,0.0,0.0,0.6424,0.7687,0.6941,0.5152,0.5767,0.7095,0.5456,0.6202,0.5769,0.5258,0.5601,0.6376
2015-07-06,x34817,174.56,0.01077,0.01169,0.03093,-0.1292,-0.09372,1.0,1.0,1.0,0.0,0.0,0.01077,0.01169,0.04125,0.07608,0.07608,0.0,-0.01925,-0.03346,-0.1522,-0.1522,0.0,-0.0297,-0.04527,-0.2121,-0.2121,1.0,5.0,17.0,30.0,30.0,0.0,2.0,12.0,59.0,59.0,1.0,1.0,1.0,0.0,0.0,0.4411,0.5189,0.4837,0.3917,0.4185,0.4521,0.3929,0.469,0.425,0.4167,0.4322,0.4535
2015-07-06,x53613,36.64,-0.00655,-0.03875,0.03767,-0.1315,-0.2178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09825,0.09825,0.09825,-0.00655,-0.06386,-0.06386,-0.2325,-0.2544,-0.00655,-0.06386,-0.1054,-0.3012,-0.3211,0.0,0.0,9.0,9.0,9.0,1.0,3.0,3.0,59.0,113.0,0.0,0.0,1.0,0.0,0.0,8.863,5.07,6.011,0.6394,0.8628,0.8911,0.994,0.9787,0.9791,0.6131,0.7112,0.7192
2015-07-06,x77157,22.53,0.004438,-0.01376,-0.07412,-0.05015,-0.2428,1.0,0.0,0.0,0.0,0.0,0.004438,0.004438,0.004438,0.004438,0.0577,0.0,-0.03462,-0.08611,-0.138,-0.2481,0.0,-0.03889,-0.09015,-0.1418,-0.2891,1.0,1.0,1.0,1.0,77.0,0.0,2.0,15.0,36.0,116.0,1.0,0.0,0.0,0.0,0.0,0.4254,0.42,0.3487,0.1004,0.1092,0.1314,0.369,0.374,0.2619,0.0119,0.01357,0.03416
2015-07-06,x88853,103.9,0.01116,-0.009432,-0.1039,-0.1838,-0.08161,1.0,0.0,0.0,0.0,0.0,0.01116,0.01116,0.01116,0.01116,0.01116,0.0,-0.02945,-0.1039,-0.2119,-0.2119,0.0,-0.04017,-0.1138,-0.2206,-0.2206,1.0,1.0,1.0,1.0,1.0,0.0,2.0,21.0,59.0,59.0,1.0,0.0,0.0,0.0,0.0,0.2752,0.4041,0.3642,0.2119,0.2405,0.2936,0.2063,0.345,0.2808,0.127,0.1802,0.2619
2015-07-06,x91650,31.1,0.02026,0.02347,-0.06849,-0.09164,-0.2045,1.0,1.0,0.0,0.0,0.0,0.02026,0.02347,0.02701,0.02701,0.02701,0.0,-0.00193,-0.06849,-0.1852,-0.2936,0.0,-0.02175,-0.09298,-0.2066,-0.3121,1.0,5.0,6.0,6.0,6.0,0.0,2.0,21.0,60.0,117.0,1.0,1.0,0.0,0.0,0.0,0.9857,1.017,0.8573,0.578,0.6481,0.7172,0.7262,0.7442,0.6717,0.5734,0.6085,0.6433
2015-07-06,x92293,35.62,0.008142,0.01909,0.01039,-0.1853,-0.2631,1.0,1.0,1.0,0.0,0.0,0.008142,0.01909,0.04183,0.04183,0.04183,0.0,-0.005895,-0.005895,-0.2223,-0.2819,0.0,-0.01392,-0.03018,-0.2536,-0.3107,1.0,5.0,19.0,19.0,19.0,0.0,2.0,2.0,36.0,87.0,1.0,1.0,1.0,0.0,0.0,0.4745,0.41,0.4518,0.1467,0.1739,0.1888,0.4167,0.3566,0.3928,0.05159,0.08333,0.1006
2015-07-07,x22103,110.1,-0.01944,-0.01544,-0.09337,-0.164,-0.1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01944,-0.02343,-0.09828,-0.2229,-0.2229,-0.01944,-0.02343,-0.09828,-0.2229,-0.2229,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,1.01,1.138,0.9601,1.005,1.105,1.23,0.7327,0.7776,0.7159,0.7485,0.7756,0.803
2015-07-07,x86799,20.58,-0.02673,-0.02673,-0.3246,-0.4781,-0.5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02673,-0.04568,-0.3246,-0.5559,-0.6842,-0.02673,-0.04568,-0.3246,-0.5559,-0.6842,0.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,61.0,108.0,0.0,0.0,0.0,0.0,0.0,1.313,0.8441,0.7094,0.1385,0.1949,0.2357,0.8139,0.6731,0.5852,0.04158,0.1044,0.1648
2015-07-08,x13963,14.16,0.001412,0.01907,-0.009885,-0.04661,-0.1024,1.0,1.0,0.0,0.0,0.0,0.001412,0.01907,0.05226,0.07698,0.1038,0.0,0.0,-0.009885,-0.1342,-0.1342,0.0,0.0,-0.05906,-0.1961,-0.1961,1.0,3.0,8.0,28.0,82.0,0.0,0.0,21.0,58.0,58.0,1.0,1.0,0.0,0.0,1.0,0.9127,0.8082,0.8005,0.1479,0.1604,0.1766,0.6996,0.6429,0.6408,0.05336,0.07143,0.08885
2015-07-08,x14702,74.2,-0.001617,0.001079,-0.09164,-0.1784,-0.0442,0.0,1.0,0.0,0.0,0.0,0.0,0.04097,0.04097,0.04097,0.04097,-0.001617,-0.001617,-0.09272,-0.2253,-0.2253,-0.001617,-0.03832,-0.1284,-0.2558,-0.2558,0.0,3.0,3.0,3.0,3.0,1.0,1.0,19.0,57.0,57.0,0.0,1.0,0.0,0.0,0.0,3.544,3.97,3.706,0.6361,0.7418,0.7471,0.9545,0.9672,0.9622,0.6126,0.6622,0.6597
2015-07-08,x15069,81.14,0.002022,-0.01334,-0.2135,-0.2248,-0.5439,1.0,0.0,0.0,0.0,0.0,0.002022,0.01415,0.01415,0.01415,0.01415,0.0,-0.01334,-0.2135,-0.4323,-0.5439,0.0,-0.02711,-0.2245,-0.4402,-0.5502,1.0,4.0,4.0,4.0,4.0,0.0,5.0,21.0,34.0,126.0,1.0,0.0,0.0,0.0,0.0,1.86,1.772,1.62,0.4673,0.5145,0.6288,0.8794,0.8649,0.8507,0.496,0.5212,0.603
2015-07-08,x23887,4.83,-0.004141,0.01035,0.06211,0.06004,-0.01449,0.0,1.0,1.0,1.0,0.0,0.0,0.03106,0.08696,0.1615,0.1615,-0.004141,-0.004141,-0.06004,-0.06004,-0.06832,-0.004141,-0.02008,-0.1167,-0.1658,-0.1979,0.0,3.0,19.0,28.0,28.0,1.0,1.0,12.0,12.0,111.0,0.0,1.0,1.0,1.0,0.0,5.512,3.616,3.137,0.1519,0.1807,0.1783,0.9743,0.9537,0.9452,0.06324,0.09073,0.09074
2015-07-08,x39490,123.49,0.006921,0.0003743,-0.1283,-0.1373,-0.2793,1.0,1.0,0.0,0.0,0.0,0.006921,0.0174,0.0174,0.0174,0.0174,0.0,-0.009727,-0.1687,-0.3229,-0.3229,0.0,-0.01673,-0.1829,-0.3344,-0.3344,1.0,4.0,4.0,4.0,4.0,0.0,2.0,20.0,57.0,57.0,1.0,1.0,0.0,0.0,0.0,0.7563,0.9765,0.8755,0.5681,0.6496,0.84,0.6047,0.7297,0.6767,0.5692,0.61,0.707
2015-07-08,x46886,109.6,-0.001277,-0.0007293,-0.05201,-0.04252,0.215,0.0,0.0,0.0,0.0,1.0,0.0,0.02774,0.02774,0.02774,0.2755,-0.001277,-0.001277,-0.06861,-0.1547,-0.1547,-0.001277,-0.0277,-0.09375,-0.1776,-0.1776,0.0,3.0,3.0,3.0,121.0,1.0,1.0,13.0,34.0,34.0,0.0,1.0,0.0,0.0,1.0,0.2959,0.3448,0.37,0.2389,0.2811,0.3123,0.2312,0.2683,0.2892,0.1858,0.2625,0.2968
2015-07-08,x59176,258.95,0.0054,0.03437,-0.01225,0.01291,-0.1516,1.0,1.0,0.0,1.0,0.0,0.0054,0.04004,0.04438,0.07125,0.07125,0.0,0.0,-0.0133,-0.03727,-0.1516,0.0,-0.005445,-0.05523,-0.1013,-0.208,1.0,4.0,8.0,24.0,24.0,0.0,0.0,13.0,58.0,126.0,1.0,1.0,0.0,0.0,0.0,1.705,1.446,1.187,2.122,2.308,2.548,0.8636,0.832,0.7845,0.8814,0.8977,0.9074
2015-07-08,x59328,59.0,-0.01932,0.006441,-0.01661,0.07593,0.1214,0.0,1.0,0.0,1.0,1.0,0.0,0.007797,0.01356,0.07593,0.2014,-0.01932,-0.01932,-0.04881,-0.123,-0.123,-0.01932,-0.01932,-0.06154,-0.1348,-0.1348,0.0,3.0,6.0,63.0,121.0,1.0,1.0,12.0,34.0,34.0,0.0,1.0,0.0,1.0,1.0,7.388,7.221,7.495,3.9,4.31,4.351,0.9862,0.9903,0.9887,0.9466,0.9517,0.9509
2015-07-08,x63765,21.01,0.01523,0.03855,-0.1694,-0.3732,-0.6816,1.0,1.0,0.0,0.0,0.0,0.01523,0.05331,0.05331,0.05331,0.05331,0.0,-0.004284,-0.2113,-0.4236,-0.7549,0.0,-0.01922,-0.2512,-0.4528,-0.7673,1.0,4.0,4.0,4.0,4.0,0.0,2.0,20.0,57.0,114.0,1.0,1.0,0.0,0.0,0.0,1.702,2.094,1.621,0.2328,0.2674,0.3509,0.8617,0.9035,0.8526,0.166,0.2317,0.3592
2015-07-08,x77178,123.82,-0.000808,0.03182,0.01502,-0.0903,-0.2143,0.0,1.0,1.0,0.0,0.0,0.0,0.03279,0.05217,0.05217,0.05217,-0.000808,-0.000808,-0.004362,-0.1531,-0.2436,-0.000808,-0.000938,-0.05373,-0.1951,-0.2811,0.0,4.0,9.0,9.0,9.0,1.0,1.0,12.0,58.0,111.0,0.0,1.0,0.0,0.0,0.0,3.214,2.858,2.532,2.731,3.097,3.462,0.9486,0.9286,0.9282,0.915,0.9324,0.9376
2015-07-08,x77768,232.18,-0.000775,0.0224,-0.02369,-0.08717,-0.136,0.0,1.0,0.0,0.0,0.0,0.0,0.02739,0.02739,0.02739,0.02739,-0.000775,-0.000775,-0.03678,-0.1457,-0.1457,-0.000775,-0.004863,-0.06246,-0.1685,-0.1685,0.0,4.0,4.0,4.0,4.0,1.0,1.0,13.0,57.0,57.0,0.0,1.0,0.0,0.0,0.0,0.2849,0.3096,0.2886,0.9188,0.9695,1.048,0.2194,0.2394,0.2117,0.7312,0.7432,0.7637
2015-07-08,x81774,33.0,0.01697,-0.005455,-0.3206,-0.283,-0.6261,1.0,0.0,0.0,0.0,0.0,0.01697,0.03697,0.03697,0.03697,0.03697,0.0,-0.005455,-0.3376,-0.52,-0.6291,0.0,-0.04091,-0.3612,-0.5371,-0.6423,1.0,4.0,4.0,4.0,4.0,0.0,5.0,20.0,35.0,114.0,1.0,0.0,0.0,0.0,0.0,4.166,4.239,3.32,0.5268,0.6051,0.8229,0.9664,0.971,0.949,0.5316,0.5734,0.6994
2015-07-08,x88661,65.8,0.005471,-0.009726,-0.04073,-0.07569,-0.003341,1.0,0.0,0.0,0.0,0.0,0.005471,0.01611,0.01611,0.01611,0.03253,0.0,-0.009726,-0.07508,-0.166,-0.166,0.0,-0.02543,-0.08974,-0.1792,-0.1792,1.0,4.0,4.0,4.0,125.0,0.0,5.0,18.0,57.0,57.0,1.0,0.0,0.0,0.0,1.0,0.8157,1.011,1.131,0.2571,0.2815,0.3054,0.6423,0.7432,0.7732,0.2233,0.2664,0.2817
2015-07-09,x25953,80.1,-0.02915,-0.01368,-0.05027,-0.07897,-0.1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02915,-0.02915,-0.06663,-0.1673,-0.1673,-0.02915,-0.02915,-0.06663,-0.1673,-0.1673,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.3029,0.447,0.3621,0.2998,0.3221,0.3705,0.2391,0.3938,0.276,0.2727,0.3108,0.38
2015-07-09,x79089,68.56,0.007585,0.02655,-0.06257,-0.1903,-0.4999,1.0,1.0,0.0,0.0,0.0,0.007585,0.04157,0.04157,0.04157,0.04157,0.0,0.0,-0.06651,-0.2078,-0.5354,0.0,-0.01764,-0.1038,-0.2395,-0.554,1.0,2.0,2.0,2.0,2.0,0.0,0.0,18.0,59.0,91.0,1.0,1.0,0.0,0.0,0.0,0.2265,0.2569,0.2223,0.09122,0.1214,0.1431,0.1383,0.168,0.1267,0.003953,0.02896,0.05293
2015-07-10,x50017,45.27,0.01856,-0.04749,-0.1694,-0.1736,-0.4312,1.0,0.0,0.0,0.0,0.0,0.01856,0.0539,0.0539,0.0539,0.0539,0.0,-0.04749,-0.211,-0.3137,-0.5324,0.0,-0.09621,-0.2513,-0.3488,-0.5563,1.0,2.0,2.0,2.0,2.0,0.0,5.0,20.0,56.0,112.0,1.0,0.0,0.0,0.0,0.0,0.8604,0.7299,0.5927,0.218,0.2532,0.324,0.6529,0.6031,0.5132,0.1381,0.2042,0.3113
2015-07-10,x79588,70.24,0.001708,-0.0084,-0.2225,-0.1763,0.2854,1.0,0.0,0.0,0.0,1.0,0.001708,0.002562,0.0904,0.0904,0.2854,0.0,-0.01993,-0.2501,-0.2958,-0.4287,0.0,-0.0216,-0.3123,-0.3542,-0.476,1.0,4.0,17.0,17.0,126.0,0.0,3.0,19.0,28.0,91.0,1.0,1.0,0.0,0.0,1.0,0.4713,0.4703,0.4925,0.3123,0.504,0.5395,0.4142,0.42,0.4358,0.2919,0.5183,0.5415
2015-07-14,x10147,51.39,0.000796,-0.007565,0.05016,0.1286,-0.01831,1.0,0.0,1.0,1.0,0.0,0.000796,0.005572,0.08758,0.1286,0.1286,0.0,-0.007565,-0.007565,-0.09753,-0.09753,0.0,-0.01306,-0.03441,-0.1702,-0.1702,1.0,3.0,19.0,63.0,63.0,0.0,5.0,5.0,30.0,30.0,1.0,0.0,1.0,1.0,1.0,3.05,3.315,3.75,1.36,1.485,1.573,0.9428,0.9461,0.966,0.8166,0.8247,0.8377
2015-07-14,x14601,16.42,0.008526,0.01096,-0.0676,-0.2765,-0.3904,1.0,1.0,0.0,0.0,0.0,0.008526,0.0268,0.0268,0.0268,0.0268,0.0,0.0,-0.0676,-0.3325,-0.391,0.0,-0.0261,-0.09193,-0.3499,-0.4069,1.0,3.0,3.0,3.0,3.0,0.0,0.0,21.0,56.0,125.0,1.0,1.0,0.0,0.0,0.0,0.518,0.5294,0.602,0.1912,0.2164,0.2178,0.4615,0.4759,0.517,0.09862,0.1387,0.1434
2015-07-15,x75825,333.0,-0.01021,-0.086,-0.04288,0.02438,-0.2292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04865,0.06246,-0.01021,-0.086,-0.1208,-0.1789,-0.2442,-0.01021,-0.086,-0.1208,-0.1789,-0.2886,0.0,0.0,0.0,61.0,78.0,1.0,5.0,8.0,29.0,125.0,0.0,0.0,0.0,1.0,0.0,1.029,1.159,1.041,1.253,1.348,1.505,0.7515,0.7838,0.7396,0.7968,0.8166,0.8245
2015-07-15,x93159,20.01,0.01549,-0.08896,-0.1454,-0.1894,-0.4693,1.0,0.0,0.0,0.0,0.0,0.01549,0.01549,0.01549,0.01549,0.01549,0.0,-0.08896,-0.1974,-0.3238,-0.4693,0.0,-0.1029,-0.2096,-0.3342,-0.4774,1.0,1.0,1.0,1.0,1.0,0.0,5.0,14.0,55.0,126.0,1.0,0.0,0.0,0.0,0.0,1.467,1.34,1.091,0.1336,0.1703,0.252,0.8402,0.8224,0.7585,0.03945,0.07915,0.1925
2015-07-16,x13142,41.25,-0.0177,-0.03491,0.05139,0.01236,-0.1246,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.09988,0.09988,0.09988,-0.0177,-0.03491,-0.0657,-0.07733,-0.1246,-0.0177,-0.03491,-0.085,-0.1611,-0.2041,0.0,0.0,18.0,18.0,18.0,1.0,5.0,13.0,27.0,126.0,0.0,0.0,1.0,0.0,0.0,1.011,1.011,0.9085,0.2272,0.3481,0.4312,0.7377,0.7432,0.6981,0.1598,0.3533,0.4453
2015-07-16,x39917,30.96,-0.0155,-0.03004,0.00743,-0.07074,-0.147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00743,0.00743,0.04554,-0.0155,-0.03004,-0.03844,-0.1321,-0.147,-0.0155,-0.03004,-0.03844,-0.1385,-0.1841,0.0,0.0,21.0,21.0,94.0,1.0,5.0,6.0,51.0,126.0,0.0,0.0,1.0,0.0,0.0,0.6253,0.8043,1.053,0.4345,0.4743,0.5018,0.5345,0.6486,0.7491,0.4556,0.4961,0.5208
2015-07-16,x75241,130.07,-0.01315,-0.03298,-0.01914,0.02437,-0.1085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003767,0.06504,0.1475,-0.01315,-0.0499,-0.06658,-0.1755,-0.1755,-0.01315,-0.0499,-0.06658,-0.1786,-0.2413,0.0,0.0,9.0,59.0,96.0,1.0,3.0,7.0,28.0,28.0,0.0,0.0,1.0,1.0,1.0,0.5491,0.5303,0.4488,0.5421,0.6156,0.733,0.4931,0.473,0.3849,0.5542,0.5888,0.6509
2015-07-17,x24643,20.98,-0.02764,-0.06482,-0.101,-0.07531,-0.3422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04957,0.04957,-0.02764,-0.06482,-0.1125,-0.2269,-0.3422,-0.02764,-0.06482,-0.1125,-0.2269,-0.3733,0.0,0.0,0.0,58.0,58.0,1.0,5.0,19.0,27.0,126.0,0.0,0.0,0.0,1.0,0.0,5.487,4.959,4.862,0.3539,0.4603,0.4822,0.9803,0.9768,0.9755,0.3669,0.4749,0.5
2015-07-17,x30940,147.66,0.004876,-0.04612,-0.0321,-0.1264,-0.2684,1.0,0.0,0.0,0.0,0.0,0.004876,0.004876,0.004876,0.004876,0.004876,0.0,-0.04612,-0.07355,-0.1904,-0.2684,0.0,-0.05075,-0.07804,-0.1943,-0.2719,1.0,1.0,1.0,1.0,1.0,0.0,5.0,11.0,50.0,126.0,1.0,0.0,0.0,0.0,0.0,0.3412,0.3685,0.3054,0.1818,0.2091,0.2533,0.2919,0.3012,0.2302,0.09467,0.1236,0.1962
2015-07-17,x79237,13.48,-0.009644,-0.01632,0.03042,0.2144,-0.2685,0.0,0.0,1.0,1.0,0.0,0.0,0.0141,0.1165,0.2596,0.2596,-0.009644,-0.02374,-0.09347,-0.1395,-0.273,-0.009644,-0.02999,-0.1549,-0.2411,-0.4229,0.0,4.0,18.0,59.0,59.0,1.0,3.0,12.0,28.0,124.0,0.0,1.0,1.0,1.0,0.0,2.607,3.05,2.37,0.1475,0.1745,0.2933,0.9231,0.9363,0.917,0.05325,0.08494,0.2642
2015-07-17,x82298,23.15,-0.01555,-0.07516,-0.03455,-0.1417,-0.2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03672,0.04925,0.04925,-0.01555,-0.07516,-0.09503,-0.2739,-0.2739,-0.01555,-0.07516,-0.09503,-0.3079,-0.3079,0.0,0.0,18.0,30.0,30.0,1.0,5.0,13.0,53.0,53.0,0.0,0.0,1.0,0.0,0.0,0.5089,0.4516,0.4418,0.09147,0.1154,0.1489,0.4497,0.4035,0.3755,0.00789,0.02124,0.06226
2015-07-17,x89105,30.71,-0.03614,-0.1244,-0.1687,-0.4442,-0.4442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03614,-0.1244,-0.1941,-0.5337,-0.5337,-0.03614,-0.1244,-0.1941,-0.5337,-0.5337,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.526,0.4099,0.3847,0.08605,0.1117,0.1416,0.4714,0.361,0.3151,0.0,0.01737,0.05283
2015-07-17,x90537,15.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.453,1.975,1.603,0.09493,0.1103,0.1608,0.9172,0.89,0.8453,0.009862,0.01544,0.07358
2015-07-20,x14541,185.88,0.01033,-0.04089,-0.1022,-0.01776,-0.123,1.0,0.0,0.0,0.0,0.0,0.01033,0.01033,0.01033,0.01033,0.05595,0.0,-0.04089,-0.1045,-0.2466,-0.2466,0.0,-0.05069,-0.1136,-0.2543,-0.2543,1.0,1.0,1.0,1.0,75.0,0.0,5.0,20.0,26.0,26.0,1.0,0.0,0.0,0.0,1.0,1.766,1.865,1.682,4.729,5.38,6.137,0.8698,0.8745,0.8566,0.9645,0.9788,0.9811
2015-07-20,x28345,41.97,-0.0226,-0.08848,-0.1262,-0.202,-0.5485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0226,-0.08848,-0.1276,-0.3481,-0.5485,-0.0226,-0.08848,-0.1276,-0.3481,-0.5485,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,52.0,126.0,0.0,0.0,0.0,0.0,0.0,0.4865,0.4728,0.4098,0.1904,0.2242,0.2715,0.4241,0.4189,0.3321,0.1026,0.1467,0.2283
2015-07-20,x34833,145.74,-0.000569,-0.03558,0.05024,0.05651,-0.1252,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05024,0.06348,0.09152,-0.000569,-0.03558,-0.03558,-0.09422,-0.1403,-0.000569,-0.03558,-0.03838,-0.1376,-0.2124,0.0,0.0,21.0,62.0,94.0,1.0,5.0,5.0,49.0,123.0,0.0,0.0,1.0,1.0,0.0,0.9197,1.23,1.118,1.511,1.624,1.934,0.6943,0.8031,0.7679,0.8402,0.8494,0.883
2015-07-20,x78877,10.9,-0.09542,-0.185,-0.2444,-0.1821,-0.7001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09542,-0.1938,-0.3155,-0.4129,-0.7001,-0.09542,-0.1938,-0.3155,-0.4129,-0.7001,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,26.0,126.0,0.0,0.0,0.0,0.0,0.0,4.797,4.592,3.457,0.1962,0.2945,0.402,0.9704,0.9749,0.9528,0.1144,0.2761,0.4226
2015-07-20,x87137,103.66,0.004823,-0.05788,-0.1082,-0.1042,-0.547,1.0,0.0,0.0,0.0,0.0,0.004823,0.004823,0.004823,0.004823,0.004823,0.0,-0.05788,-0.1123,-0.2971,-0.547,0.0,-0.0624,-0.1166,-0.3005,-0.5492,1.0,1.0,1.0,1.0,1.0,0.0,5.0,18.0,50.0,126.0,1.0,0.0,0.0,0.0,0.0,0.729,0.8801,0.856,0.6143,0.6806,0.7628,0.6114,0.6911,0.6679,0.5976,0.6255,0.666
2015-07-20,x88837,42.51,0.003764,-0.00941,-0.05222,-0.1981,-0.2404,1.0,0.0,0.0,0.0,0.0,0.003764,0.009645,0.009645,0.009645,0.009645,0.0,-0.00941,-0.0614,-0.2407,-0.2407,0.0,-0.01887,-0.07037,-0.2479,-0.2479,1.0,3.0,3.0,3.0,3.0,0.0,5.0,19.0,62.0,62.0,1.0,0.0,0.0,0.0,0.0,0.4969,0.3595,0.3669,0.2238,0.2551,0.288,0.4339,0.2876,0.2868,0.1598,0.2104,0.2566
2015-07-20,x92709,64.29,-0.01493,-0.03749,-0.1132,-0.1277,-0.1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01493,-0.04806,-0.1132,-0.2512,-0.2512,-0.01493,-0.04806,-0.1132,-0.2512,-0.2512,0.0,0.0,0.0,0.0,0.0,1.0,4.0,21.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.2619,0.2523,0.232,0.1648,0.1901,0.2197,0.2051,0.166,0.134,0.0789,0.1023,0.1453
2015-07-21,x21792,23.27,0.001614,0.01614,0.07047,-0.005917,-0.09091,1.0,1.0,1.0,0.0,0.0,0.001614,0.01614,0.07154,0.07154,0.07154,0.0,-0.01614,-0.01614,-0.05702,-0.1318,0.0,-0.01772,-0.02482,-0.12,-0.1898,1.0,5.0,18.0,18.0,18.0,0.0,3.0,3.0,49.0,100.0,1.0,1.0,1.0,0.0,0.0,0.9393,0.9193,0.9608,0.2176,0.2469,0.2769,0.7115,0.7046,0.717,0.1443,0.1931,0.2377
2015-07-21,x24459,21.0,0.02431,0.0009722,0.02965,0.01555,-0.1167,1.0,1.0,1.0,1.0,0.0,0.02431,0.02431,0.04521,0.04521,0.05007,0.0,-0.0141,-0.0141,-0.08508,-0.1167,0.0,-0.03749,-0.03749,-0.1247,-0.1588,1.0,1.0,19.0,19.0,92.0,0.0,4.0,4.0,25.0,126.0,1.0,0.0,1.0,0.0,0.0,0.2786,0.3984,0.4485,0.1119,0.1249,0.1404,0.2332,0.3398,0.3849,0.01581,0.03475,0.04906
2015-07-21,x70308,99.83,0.006211,0.01072,0.05039,-0.08715,0.3861,1.0,1.0,1.0,0.0,1.0,0.006211,0.01072,0.07122,0.07122,0.3917,0.0,-0.02655,-0.02655,-0.1188,-0.1188,0.0,-0.03255,-0.03255,-0.1774,-0.1774,1.0,5.0,18.0,18.0,85.0,0.0,4.0,4.0,51.0,51.0,1.0,1.0,1.0,0.0,1.0,0.1553,0.1309,0.1223,0.207,0.2206,0.2294,0.0751,0.03475,0.0283,0.1285,0.1409,0.1528
2015-07-21,x90071,21.06,0.04368,0.05223,-0.004748,-0.2972,-0.5451,1.0,1.0,0.0,0.0,0.0,0.04368,0.05223,0.066,0.066,0.066,0.0,0.0,-0.08689,-0.3129,-0.5726,0.0,-0.02639,-0.1434,-0.3555,-0.5991,1.0,5.0,8.0,8.0,8.0,0.0,0.0,15.0,49.0,96.0,1.0,1.0,0.0,0.0,0.0,0.9876,0.9968,0.9919,0.196,0.2323,0.273,0.7292,0.7394,0.7283,0.1146,0.1622,0.2321
