trade_date,stock,purchase_price,trigger_drop_pct,return_1d,return_5d,return_21d,return_63d,return_126d,bounce_1d,bounce_5d,bounce_21d,bounce_63d,bounce_126d,max_return_1d,max_return_5d,max_return_21d,max_return_63d,max_return_126d,min_return_1d,min_return_5d,min_return_21d,min_return_63d,min_return_126d,max_drawdown_1d,max_drawdown_5d,max_drawdown_21d,max_drawdown_63d,max_drawdown_126d,days_to_max_1d,days_to_max_5d,days_to_max_21d,days_to_max_63d,days_to_max_126d,days_to_min_1d,days_to_min_5d,days_to_min_21d,days_to_min_63d,days_to_min_126d,min_before_max_1d,min_before_max_5d,min_before_max_21d,min_before_max_63d,min_before_max_126d,relative_volume_1m,relative_volume_1y,relative_volume_2y,relative_value_1m,relative_value_1y,relative_value_2y,volume_quantile_1m,volume_quantile_1y,volume_quantile_2y,value_quantile_1m,value_quantile_1y,value_quantile_2y
2002-05-01,x10078,13.94,-0.1479,-0.07461,-0.01148,-0.01148,-0.4376,-0.6141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06313,0.06313,0.06313,0.0,-0.1277,-0.1277,-0.4692,-0.6528,-0.07461,-0.1277,-0.1277,-0.5007,-0.6734,0.0,0.0,16.0,16.0,16.0,1.0,3.0,3.0,59.0,109.0,0.0,0.0,1.0,0.0,0.0,23.0,16.23,14.49,1.352,2.038,4.143,0.996,0.9962,0.9948,0.828,0.9011,0.9518
2002-07-19,x10078,8.5,-0.2672,-0.04471,-0.1106,-0.01411,-0.2965,-0.1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04471,0.04471,0.04471,0.0,-0.1294,-0.1694,-0.4306,-0.4306,-0.04471,-0.1294,-0.1694,-0.455,-0.455,0.0,0.0,18.0,18.0,18.0,1.0,4.0,11.0,54.0,54.0,0.0,0.0,1.0,0.0,0.0,18.29,17.8,15.97,0.9855,1.71,3.633,0.998,0.9962,0.9947,0.7849,0.8745,0.9368
2003-07-23,x10078,7.7,-0.1929,0.02597,-0.02857,0.01039,-0.09091,0.4338,1.0,0.0,1.0,0.0,1.0,0.0,0.03117,0.03117,0.1016,0.4709,0.0,-8.533e-07,-0.08312,-0.1688,-0.1688,0.0,-0.05793,-0.1108,-0.2455,-0.2455,1.0,2.0,2.0,32.0,125.0,0.0,5.0,17.0,50.0,50.0,1.0,0.0,0.0,0.0,1.0,15.48,14.46,16.17,0.857,0.7239,1.275,0.99,0.9941,0.9963,0.7585,0.7207,0.8183
2003-09-30,x10078,6.62,-0.1425,-0.01813,0.02417,0.06344,0.3468,0.2598,0.0,1.0,1.0,1.0,1.0,0.0,0.02417,0.1459,0.3716,0.7583,0.0,-0.03323,-0.03323,-0.03323,-0.03323,-0.01813,-0.03323,-0.08516,-0.08811,-0.3162,0.0,4.0,11.0,46.0,96.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,15.15,14.83,15.52,0.6934,0.713,1.112,0.988,0.9941,0.9963,0.6886,0.7176,0.8033
2007-04-25,x10078,10.54,-0.1128,-0.003795,-0.02277,-0.02277,-0.005692,0.129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02277,0.03036,0.1822,0.0,-0.03416,-0.03416,-0.06641,-0.1176,-0.003795,-0.03416,-0.04453,-0.0872,-0.1436,0.0,0.0,18.0,54.0,119.0,1.0,4.0,4.0,33.0,78.0,0.0,0.0,1.0,1.0,1.0,14.74,12.85,12.81,0.7971,0.7723,0.7248,0.996,0.9944,0.9946,0.6879,0.688,0.6661
2008-05-02,x10078,6.32,-0.2261,0.02627,0.03181,-0.01804,-0.2625,-0.5814,1.0,1.0,0.0,0.0,0.0,0.0,0.02706,0.06742,0.06742,0.06742,0.0,0.0,0.0,-0.3053,-0.6487,0.0,-0.01156,-0.08006,-0.3491,-0.6709,1.0,5.0,9.0,9.0,9.0,0.0,0.0,21.0,49.0,123.0,1.0,1.0,0.0,0.0,0.0,2.356,7.746,10.15,0.4895,0.6488,0.7292,0.908,0.9887,0.9929,0.516,0.6238,0.6578
2008-08-01,x10078,4.66,-0.1232,-0.0118,0.09978,-0.03434,-0.4324,-0.5204,0.0,1.0,0.0,0.0,0.0,0.0,0.1277,0.1652,0.1652,0.1652,0.0,-0.0118,-0.04936,-0.5236,-0.6964,-0.0118,-0.02474,-0.1842,-0.5912,-0.7394,0.0,4.0,10.0,10.0,10.0,1.0,1.0,18.0,60.0,84.0,0.0,1.0,0.0,0.0,0.0,2.314,4.997,8.644,0.3293,0.5756,0.696,0.9044,0.966,0.9876,0.3805,0.5623,0.6394
2008-09-22,x10078,3.85,-0.1201,0.009103,-0.1222,-0.3797,-0.459,0.04811,1.0,0.0,0.0,0.0,1.0,0.0,0.03511,0.03511,0.03511,0.156,0.0,-0.006501,-0.3758,-0.632,-0.632,0.0,-0.152,-0.4008,-0.6445,-0.6445,1.0,3.0,3.0,3.0,122.0,0.0,5.0,21.0,49.0,49.0,1.0,0.0,0.0,0.0,1.0,1.681,3.173,7.861,0.298,0.5254,0.6738,0.8929,0.9362,0.9877,0.3313,0.5272,0.6261
2008-10-15,x10078,2.49,-0.1093,0.06237,-0.0503,-0.1791,-0.2032,0.3461,1.0,0.0,0.0,0.0,1.0,0.0,0.163,0.163,0.163,0.7887,0.0,-0.04024,-0.2716,-0.4306,-0.4306,0.0,-0.1834,-0.3737,-0.5104,-0.5104,1.0,3.0,3.0,3.0,105.0,0.0,5.0,20.0,32.0,32.0,1.0,0.0,0.0,0.0,1.0,1.487,2.661,7.342,0.2582,0.4929,0.663,0.8631,0.9247,0.9859,0.2917,0.5141,0.6221
2008-11-12,x10078,1.81,-0.1017,0.1271,-0.09668,0.1298,0.4199,1.486,1.0,0.0,1.0,1.0,1.0,0.0,0.1381,0.1381,0.5912,1.544,0.0,-0.002762,-0.2182,-0.2182,-0.2182,0.0,-0.2063,-0.3131,-0.3131,-0.3333,1.0,2.0,2.0,59.0,108.0,0.0,5.0,12.0,12.0,12.0,1.0,0.0,0.0,1.0,1.0,1.464,1.964,6.702,0.2086,0.4536,0.6465,0.8549,0.8925,0.9824,0.2505,0.4943,0.6186
2009-01-20,x10078,1.76,-0.1159,0.06838,0.1368,0.3447,1.624,1.61,1.0,1.0,1.0,1.0,1.0,0.0,0.07692,0.641,1.607,1.65,0.0,0.0,0.0,0.0,0.0,0.0,-0.03467,-0.1806,-0.3333,-0.3333,1.0,5.0,14.0,63.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.203,1.841,5.962,0.1963,0.3909,0.6113,0.8202,0.8848,0.9808,0.2174,0.4461,0.5993
2009-02-10,x10078,2.55,-0.1146,0.02353,-0.01373,-0.08431,0.7647,0.7882,1.0,0.0,0.0,1.0,1.0,0.0,0.04902,0.04902,0.8059,0.8235,0.0,-0.01961,-0.2471,-0.2471,-0.2471,0.0,-0.06542,-0.2822,-0.3105,-0.3105,1.0,2.0,2.0,48.0,88.0,0.0,4.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,1.373,1.824,5.587,0.2166,0.372,0.5925,0.8303,0.8829,0.9738,0.2555,0.4275,0.5881
2009-04-06,x10078,3.28,-0.2273,-0.04268,-0.05031,0.3887,0.4024,0.375,0.0,0.0,1.0,1.0,1.0,0.0,0.01829,0.404,0.4177,0.4253,0.0,-0.04268,-0.06555,-0.06555,-0.06555,-0.04268,-0.06737,-0.08233,-0.08233,-0.08233,0.0,3.0,10.0,50.0,96.0,1.0,5.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,2.925,1.903,4.791,0.3603,0.3311,0.5524,0.9603,0.8969,0.9703,0.4722,0.3904,0.5654
2002-03-04,x10104,54.68,-0.1451,0.01317,0.06072,-0.08705,-0.4644,-0.2985,1.0,1.0,0.0,0.0,0.0,0.0,0.03877,0.06072,0.06072,0.06072,0.0,0.0,-0.08412,-0.4206,-0.4644,0.0,-0.009901,-0.1393,-0.4951,-0.4951,1.0,5.0,5.0,5.0,5.0,0.0,0.0,21.0,63.0,63.0,1.0,1.0,0.0,0.0,0.0,12.15,13.64,13.32,4.378,4.376,6.917,0.99,0.9925,0.9949,0.9501,0.9547,0.9761
2011-12-21,x10104,103.08,-0.1166,-0.003104,0.001164,0.1063,0.1079,0.08653,0.0,1.0,1.0,1.0,1.0,0.0,0.01125,0.1141,0.1735,0.1735,0.0,-0.01009,-0.01009,-0.01009,-0.01009,-0.003104,-0.02111,-0.02111,-0.05589,-0.1531,0.0,2.0,19.0,49.0,49.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,5.686,4.755,4.486,6.732,6.896,6.652,0.9743,0.975,0.9757,0.9743,0.9788,0.9738
2006-04-28,x10107,48.3,-0.1138,0.005797,-0.01449,-0.04141,0.004147,0.1739,1.0,0.0,0.0,1.0,1.0,0.0,0.005797,0.005797,0.009115,0.181,0.0,-0.04058,-0.06584,-0.1093,-0.1093,0.0,-0.04611,-0.07122,-0.1144,-0.1144,1.0,1.0,1.0,61.0,120.0,0.0,3.0,15.0,31.0,31.0,1.0,0.0,0.0,1.0,1.0,17.25,16.83,18.55,11.54,12.47,13.39,0.9961,0.9981,0.9982,0.9941,0.9943,0.9945
2009-01-22,x10107,34.22,-0.1171,0.00526,0.02805,0.005845,0.1058,0.4939,1.0,1.0,1.0,1.0,1.0,0.0,0.05435,0.149,0.1549,0.4512,0.0,0.0,-0.0005845,-0.1146,-0.1146,0.0,-0.02494,-0.1246,-0.2294,-0.2294,1.0,4.0,11.0,58.0,126.0,0.0,0.0,6.0,31.0,31.0,1.0,1.0,1.0,1.0,1.0,9.159,10.42,11.2,11.02,11.65,11.94,0.9901,0.9944,0.9965,0.9921,0.9944,0.9948
2002-10-03,x10108,15.62,-0.1848,-0.02945,0.1364,0.4481,0.5602,0.3713,0.0,1.0,1.0,1.0,1.0,0.0,0.06914,0.4193,0.5621,0.5941,0.0,-0.04738,-0.04738,-0.04738,-0.04738,-0.02945,-0.04738,-0.04738,-0.08904,-0.2875,0.0,5.0,21.0,62.0,65.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.4401,0.3886,0.4534,0.386,0.3446,0.3337,0.522,0.5066,0.533,0.464,0.4216,0.4132
2003-04-24,x10108,20.79,-0.1027,0.03896,0.05099,0.05099,0.2092,0.3266,1.0,1.0,1.0,1.0,1.0,0.0,0.06878,0.1289,0.33,0.4103,0.0,0.0,0.0,0.0,0.0,0.0,-0.0324,-0.06902,-0.09078,-0.1027,1.0,3.0,12.0,51.0,91.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3782,0.3548,0.4193,0.389,0.3751,0.3433,0.4542,0.4561,0.5018,0.4562,0.4408,0.4236
2002-06-28,x10137,25.75,-0.1047,0.0466,-0.0699,-0.2979,-0.5006,-0.7184,1.0,0.0,0.0,0.0,0.0,0.0,0.0466,0.0466,0.0466,0.0466,0.0,0.0,-0.3429,-0.5445,-0.8524,0.0,-0.1113,-0.3722,-0.5647,-0.859,1.0,1.0,1.0,1.0,1.0,0.0,5.0,16.0,60.0,70.0,1.0,0.0,0.0,0.0,0.0,0.2931,0.1959,0.2044,0.2215,0.247,0.2485,0.4132,0.2216,0.2265,0.2575,0.303,0.3258
2002-09-24,x10137,11.73,-0.1381,0.05627,0.02302,-0.4757,-0.4271,-0.5038,1.0,1.0,0.0,0.0,0.0,0.0,0.1168,0.1168,0.1168,0.1168,0.0,0.0,-0.676,-0.676,-0.676,0.0,-0.08397,-0.7099,-0.7099,-0.7099,1.0,4.0,4.0,4.0,4.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,0.6843,0.2692,0.2464,0.1361,0.2194,0.2433,0.6607,0.344,0.2778,0.1557,0.242,0.2917
2002-11-26,x10137,7.0,-0.1358,0.007143,-0.1157,0.03571,-0.1443,0.2414,1.0,0.0,1.0,0.0,1.0,0.0,0.03143,0.22,0.4714,0.4714,0.0,-0.03714,-0.1157,-0.2071,-0.3114,0.0,-0.1427,-0.2506,-0.4612,-0.532,1.0,3.0,9.0,33.0,33.0,0.0,5.0,5.0,61.0,71.0,1.0,0.0,1.0,0.0,0.0,0.3954,0.3158,0.281,0.04523,0.1889,0.2302,0.487,0.4516,0.3468,0.00998,0.2201,0.2676
2002-12-19,x10137,6.9,-0.1667,-0.07246,0.05072,0.2971,-0.1754,0.3493,0.0,1.0,1.0,0.0,1.0,0.0,0.02899,0.4928,0.4928,0.4928,0.0,-0.07246,-0.07246,-0.3014,-0.3014,-0.07246,-0.07246,-0.1311,-0.532,-0.532,0.0,5.0,17.0,17.0,17.0,1.0,1.0,1.0,55.0,55.0,0.0,1.0,1.0,0.0,0.0,0.7052,0.3881,0.2965,0.05673,0.1784,0.2232,0.6667,0.4866,0.3676,0.01397,0.2061,0.2541
2003-02-26,x10137,5.55,-0.3232,0.02342,0.01982,0.1117,0.5766,0.6288,1.0,1.0,1.0,1.0,1.0,0.0,0.07928,0.07928,0.6486,0.7459,0.0,0.0,-0.1315,-0.1315,-0.1315,0.0,-0.06177,-0.1953,-0.1953,-0.257,1.0,2.0,21.0,56.0,77.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,0.671,0.4696,0.3444,0.06338,0.1508,0.2124,0.6267,0.5596,0.4338,0.03792,0.1558,0.2359
2008-10-22,x10137,28.34,-0.1029,0.05293,0.03529,-0.03458,0.1835,-0.1034,1.0,1.0,0.0,1.0,0.0,0.0,0.07304,0.08504,0.2438,0.2438,0.0,-0.02999,-0.05858,-0.05858,-0.2752,0.0,-0.07875,-0.1324,-0.1324,-0.4173,1.0,4.0,6.0,26.0,26.0,0.0,3.0,15.0,15.0,93.0,1.0,1.0,0.0,1.0,0.0,0.2529,0.2268,0.2269,0.2909,0.3711,0.3572,0.2242,0.1673,0.1579,0.3413,0.4135,0.3649
2009-02-11,x10137,29.5,-0.1012,-0.0278,-0.1414,-0.2661,-0.04475,-0.1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1278,-0.3037,-0.3037,-0.3037,-0.0278,-0.1414,-0.3037,-0.3037,-0.3037,0.0,0.0,0.0,0.0,0.0,1.0,5.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.2593,0.2447,0.2494,0.3735,0.3618,0.3706,0.2335,0.1896,0.1815,0.475,0.4145,0.3997
2008-09-22,x10138,115.82,-0.1092,-0.0373,-0.1366,-0.3642,-0.4255,-0.5401,0.0,0.0,0.0,0.0,0.0,0.0,0.05215,0.05215,0.05215,0.05215,0.0,-0.0373,-0.3654,-0.5661,-0.6372,-0.0373,-0.1794,-0.3968,-0.5876,-0.6552,0.0,4.0,4.0,4.0,4.0,1.0,5.0,17.0,43.0,113.0,0.0,0.0,0.0,0.0,0.0,0.3927,0.3866,0.3539,0.6794,0.6207,0.5807,0.4623,0.3696,0.328,0.621,0.6041,0.5626
2008-10-15,x10138,73.5,-0.1558,0.08871,-0.1088,-0.1132,-0.2275,-0.03238,1.0,0.0,0.0,0.0,0.0,0.0,0.09197,0.1423,0.1423,0.1423,0.0,0.0,-0.1576,-0.3162,-0.4283,0.0,-0.1839,-0.2408,-0.4014,-0.4995,1.0,3.0,14.0,14.0,14.0,0.0,5.0,6.0,26.0,96.0,1.0,0.0,1.0,0.0,0.0,0.3209,0.3869,0.3498,0.6794,0.6309,0.5878,0.3313,0.3729,0.3234,0.6329,0.6139,0.5659
2008-12-01,x10138,56.7,-0.1713,0.04797,0.2924,0.2501,-0.2145,0.5044,1.0,1.0,1.0,0.0,1.0,0.0,0.2279,0.2924,0.3055,0.4797,0.0,0.0,0.0,-0.2455,-0.2589,0.0,0.0,-0.1468,-0.422,-0.4323,1.0,5.0,5.0,23.0,126.0,0.0,0.0,0.0,62.0,64.0,1.0,1.0,1.0,0.0,1.0,0.4306,0.4047,0.29,0.5376,0.6317,0.5969,0.426,0.3876,0.3264,0.5799,0.6124,0.5829
2009-01-29,x10138,59.7,-0.1063,-0.07605,-0.09782,-0.2734,0.2905,0.5658,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3136,0.5551,0.0,-0.1099,-0.2409,-0.2961,-0.2961,-0.07605,-0.1099,-0.2734,-0.2961,-0.2961,0.0,0.0,0.0,59.0,126.0,1.0,3.0,21.0,24.0,24.0,0.0,0.0,0.0,1.0,1.0,0.5004,0.4132,0.3771,0.5208,0.6283,0.6074,0.496,0.4041,0.3502,0.5734,0.6201,0.5941
2009-03-19,x10138,50.7,-0.1074,-0.01854,0.1846,0.297,0.6276,0.8185,0.0,1.0,1.0,1.0,1.0,0.0,0.1598,0.4028,0.7625,0.9207,0.0,-0.01854,-0.01854,-0.01854,-0.01854,-0.01854,-0.09422,-0.1045,-0.1126,-0.1652,0.0,5.0,20.0,56.0,98.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4637,0.4161,0.4031,0.4626,0.6275,0.6086,0.5278,0.4133,0.3735,0.5536,0.6199,0.6073
2002-09-13,x10145,23.56,-0.1687,0.04626,0.00382,-0.1095,0.03777,-0.004669,1.0,1.0,0.0,1.0,0.0,0.0,0.04626,0.04626,0.1494,0.1494,0.0,-0.02759,-0.1851,-0.1851,-0.1851,0.0,-0.07059,-0.2211,-0.2211,-0.2345,1.0,1.0,1.0,38.0,38.0,0.0,4.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,1.366,0.9738,1.49,1.464,1.469,1.617,0.8347,0.7321,0.8385,0.8406,0.8396,0.8576
2002-07-22,x10147,14.61,-0.1185,-0.008403,0.07143,0.06443,-0.3824,-0.03922,0.0,1.0,1.0,0.0,0.0,0.0,0.07843,0.1064,0.1905,0.1905,0.0,-0.04342,-0.1176,-0.4636,-0.4636,-0.008403,-0.113,-0.2025,-0.5494,-0.5494,0.0,2.0,6.0,23.0,23.0,1.0,4.0,10.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,3.658,5.293,5.217,0.9959,1.468,4.218,0.9509,0.9681,0.9705,0.7859,0.8368,0.9549
2002-09-26,x10147,10.74,-0.1265,-0.04762,-0.04571,0.03238,0.1905,0.3543,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4286,0.619,0.0,-0.1295,-0.2705,-0.2705,-0.2705,-0.04762,-0.1295,-0.2705,-0.2705,-0.2705,0.0,0.0,21.0,44.0,98.0,1.0,2.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,3.988,4.82,5.381,0.86,1.304,3.49,0.9641,0.966,0.9757,0.7485,0.8185,0.9392
2002-12-03,x10147,13.3,-0.1034,0.0,-0.03077,-0.01692,0.1323,0.6908,0.0,0.0,0.0,1.0,1.0,0.0,0.02615,0.02615,0.3077,0.6723,0.0,-0.02615,-0.1123,-0.1123,-0.1123,0.0,-0.05547,-0.1349,-0.1647,-0.1894,0.0,3.0,3.0,51.0,126.0,0.0,5.0,12.0,12.0,12.0,,0.0,0.0,1.0,1.0,4.063,4.401,5.254,0.8413,1.15,2.638,0.9561,0.9638,0.9753,0.7485,0.8057,0.9223
2008-07-08,x10147,27.39,-0.1156,-0.02166,-0.06423,0.1046,-0.1979,-0.1538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1232,0.1755,0.1755,0.0,-0.05526,-0.0814,-0.1434,-0.3391,-0.02166,-0.06423,-0.0814,-0.3177,-0.4377,0.0,0.0,18.0,33.0,33.0,1.0,5.0,9.0,63.0,96.0,0.0,0.0,1.0,0.0,0.0,4.158,6.293,6.15,1.397,1.505,1.394,0.9584,0.9849,0.9787,0.8198,0.8412,0.8333
2008-07-01,x10225,57.73,-0.1327,0.001663,0.01718,0.05875,0.05967,-0.259,1.0,1.0,1.0,1.0,0.0,0.0,0.03769,0.1134,0.1596,0.1596,0.0,0.0,-0.00665,-0.00665,-0.4207,0.0,-0.01976,-0.0677,-0.09176,-0.5004,1.0,4.0,15.0,56.0,56.0,0.0,0.0,8.0,8.0,100.0,1.0,1.0,1.0,1.0,0.0,0.1384,0.1471,0.1626,0.4201,0.457,0.4822,0.07921,0.04159,0.05684,0.4554,0.482,0.4831
2009-01-29,x10225,35.95,-0.112,-0.05073,-0.03945,-0.3444,0.1661,0.1522,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.02166,0.1563,0.2803,0.0,-0.07743,-0.2955,-0.4702,-0.4702,-0.05073,-0.07743,-0.3583,-0.4814,-0.4814,0.0,0.0,6.0,63.0,66.0,1.0,4.0,21.0,26.0,26.0,0.0,0.0,0.0,1.0,1.0,0.1452,0.1399,0.1494,0.3789,0.4236,0.4706,0.05952,0.05587,0.05401,0.4861,0.4786,0.493
2002-07-25,x10299,25.86,-0.1219,-0.02707,-0.004255,0.1922,0.1257,0.01663,0.0,0.0,1.0,1.0,1.0,0.0,0.09745,0.28,0.28,0.3519,0.0,-0.02707,-0.07734,-0.2417,-0.2417,-0.02707,-0.09267,-0.1593,-0.4076,-0.4076,0.0,3.0,17.0,17.0,86.0,1.0,1.0,7.0,52.0,52.0,0.0,1.0,1.0,0.0,1.0,1.905,1.586,1.566,0.5666,0.6507,0.7433,0.8782,0.8446,0.844,0.6149,0.676,0.7123
2008-10-15,x10299,22.0,-0.1503,0.02364,-0.06046,0.04318,0.03364,0.02591,1.0,0.0,1.0,1.0,1.0,0.0,0.02364,0.08182,0.09409,0.1714,0.0,-0.025,-0.09864,-0.1564,-0.1564,0.0,-0.08215,-0.1252,-0.2202,-0.2202,1.0,1.0,14.0,43.0,78.0,0.0,5.0,7.0,26.0,26.0,1.0,0.0,1.0,1.0,1.0,0.6885,0.7815,0.9034,0.3229,0.301,0.34,0.6528,0.6667,0.7065,0.3889,0.3296,0.3409
2002-03-27,x10324,43.37,-0.1111,0.006917,-0.06226,-0.09799,-0.5619,-0.4835,1.0,0.0,0.0,0.0,0.0,0.0,0.006917,0.01868,0.01868,0.01868,0.0,-0.05119,-0.09454,-0.5633,-0.6108,0.0,-0.0687,-0.1145,-0.5713,-0.6179,1.0,1.0,13.0,13.0,13.0,0.0,5.0,21.0,60.0,72.0,1.0,0.0,0.0,0.0,0.0,1.177,1.486,1.674,0.4844,0.5291,0.5102,0.802,0.8374,0.8596,0.574,0.62,0.6182
2002-06-20,x10324,19.7,-0.2385,-0.03858,-0.03046,-0.05381,0.1045,0.6411,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.04568,0.2863,0.8376,0.0,-0.03858,-0.1431,-0.1431,-0.1431,-0.03858,-0.03858,-0.1505,-0.2739,-0.2739,0.0,0.0,18.0,44.0,115.0,1.0,1.0,13.0,13.0,13.0,0.0,0.0,1.0,1.0,1.0,1.353,1.376,1.526,0.335,0.4735,0.4551,0.818,0.8333,0.8388,0.414,0.5739,0.5754
2003-01-23,x10401,13.09,-0.1908,-0.02245,-0.09712,-0.1079,-0.1918,-0.02391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05076,0.0,-0.07662,-0.1606,-0.3333,-0.3333,-0.02245,-0.09712,-0.1606,-0.3333,-0.3333,0.0,0.0,0.0,0.0,97.0,1.0,5.0,11.0,58.0,58.0,0.0,0.0,0.0,0.0,1.0,2.097,3.583,3.703,1.242,2.443,3.148,0.89,0.954,0.9583,0.828,0.9119,0.9348
2005-04-06,x10516,23.51,-0.1117,0.01548,0.01126,-0.1252,-0.01689,0.1726,1.0,1.0,0.0,0.0,1.0,0.0,0.02298,0.02298,0.02298,0.1609,0.0,-4.488e-07,-0.1562,-0.1562,-0.1562,0.0,-0.01706,-0.1751,-0.1751,-0.1751,1.0,4.0,4.0,4.0,126.0,0.0,3.0,17.0,17.0,17.0,1.0,1.0,0.0,0.0,1.0,0.9379,0.7067,0.6363,0.7293,0.6012,0.5499,0.7351,0.6364,0.5989,0.6653,0.6151,0.576
2005-04-29,x10516,19.83,-0.1683,0.03557,0.04503,0.1034,0.2751,0.2924,1.0,1.0,1.0,1.0,1.0,0.0,0.05892,0.1167,0.2424,0.3897,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,-0.021,-0.0409,-0.1037,1.0,2.0,17.0,63.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.286,0.7563,0.6677,0.6538,0.6076,0.558,0.83,0.6777,0.619,0.624,0.6136,0.581
2008-06-12,x10516,36.96,-0.1009,-0.02715,-0.01193,-0.111,-0.3255,-0.1632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006862,0.006862,0.006862,0.0,-0.02715,-0.09636,-0.3407,-0.5439,-0.02715,-0.02715,-0.117,-0.3452,-0.547,0.0,0.0,12.0,12.0,12.0,1.0,1.0,21.0,62.0,83.0,0.0,0.0,0.0,0.0,0.0,1.573,1.023,1.175,1.051,1.0,1.018,0.8449,0.7528,0.7879,0.7535,0.7585,0.7701
2008-09-29,x10516,22.59,-0.1045,0.0693,-0.1035,0.02391,0.4007,0.3558,1.0,0.0,1.0,1.0,1.0,0.0,0.0693,0.0693,0.3982,0.4246,0.0,-0.09614,-0.2538,-0.2538,-0.2538,0.0,-0.1616,-0.3021,-0.3021,-0.3021,1.0,1.0,1.0,63.0,66.0,0.0,5.0,8.0,8.0,8.0,1.0,0.0,0.0,1.0,1.0,0.843,0.9866,1.153,0.6832,1.004,0.9776,0.7341,0.7382,0.7887,0.625,0.7458,0.7482
2008-11-06,x10516,22.37,-0.1442,0.1129,0.2454,0.3213,0.4308,0.2656,1.0,1.0,1.0,1.0,1.0,0.0,0.2104,0.3494,0.4386,0.4386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1543,-0.1692,-0.187,1.0,5.0,15.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.003,0.9803,1.131,0.7363,1.008,0.9707,0.7376,0.7326,0.7828,0.6819,0.7458,0.7461
2009-01-14,x10516,26.74,-0.1302,0.0433,0.1076,0.1777,0.07547,0.174,1.0,1.0,1.0,1.0,1.0,0.0,0.1184,0.1971,0.2025,0.2025,0.0,0.0,0.0,0.0,-0.02144,0.0,-0.01952,-0.09078,-0.1306,-0.1862,1.0,4.0,17.0,46.0,46.0,0.0,0.0,0.0,0.0,68.0,1.0,1.0,1.0,1.0,0.0,1.036,0.9771,1.129,1.126,1.031,0.9988,0.7589,0.7323,0.7805,0.8004,0.7546,0.7491
2009-04-07,x10516,28.29,-0.1062,0.004677,0.008964,-0.02689,0.03429,0.1485,1.0,1.0,0.0,1.0,1.0,0.0,0.04871,0.04871,0.129,0.2447,0.0,-0.005066,-0.07521,-0.07521,-0.07521,0.0,-0.05128,-0.1182,-0.1182,-0.1531,1.0,3.0,3.0,45.0,76.0,0.0,4.0,11.0,11.0,11.0,1.0,0.0,0.0,1.0,1.0,0.493,0.9217,1.011,1.272,1.026,1.029,0.5575,0.7385,0.7448,0.8194,0.7569,0.7622
2008-04-24,x10562,7.5,-0.103,0.07143,0.1092,0.1919,0.1681,-0.6401,1.0,1.0,1.0,1.0,0.0,0.0,0.08263,0.2297,0.3263,0.4972,0.0,0.0,0.0,-0.1485,-0.6737,0.0,-0.03364,-0.08802,-0.3427,-0.782,1.0,5.0,20.0,62.0,75.0,0.0,0.0,0.0,56.0,109.0,1.0,1.0,1.0,1.0,0.0,1.042,0.788,0.7049,0.1777,0.294,0.3745,0.753,0.6597,0.6168,0.1653,0.2949,0.385
