trade_date,stock,purchase_price,trigger_drop_pct,return_1d,return_5d,return_21d,return_63d,return_126d,bounce_1d,bounce_5d,bounce_21d,bounce_63d,bounce_126d,max_return_1d,max_return_5d,max_return_21d,max_return_63d,max_return_126d,min_return_1d,min_return_5d,min_return_21d,min_return_63d,min_return_126d,max_drawdown_1d,max_drawdown_5d,max_drawdown_21d,max_drawdown_63d,max_drawdown_126d,days_to_max_1d,days_to_max_5d,days_to_max_21d,days_to_max_63d,days_to_max_126d,days_to_min_1d,days_to_min_5d,days_to_min_21d,days_to_min_63d,days_to_min_126d,min_before_max_1d,min_before_max_5d,min_before_max_21d,min_before_max_63d,min_before_max_126d,relative_volume_1m,relative_volume_1y,relative_volume_2y,relative_value_1m,relative_value_1y,relative_value_2y,volume_quantile_1m,volume_quantile_1y,volume_quantile_2y,value_quantile_1m,value_quantile_1y,value_quantile_2y
2021-10-27,x10696,592.98,-0.1002,-0.003036,0.02661,-0.00587,0.01467,0.0598,0,1.0,0.0,1.0,1.0,0.0,0.03197,0.03319,0.1077,0.1077,0.0,-0.003441,-0.03157,-0.03319,-0.06304,-0.003036,-0.02559,-0.06268,-0.08678,-0.1541,0,3,14,52,52,1,2,18,24,81,0.0,1.0,0.0,1.0,0.0,0.917,0.9476,0.8892,0.9192,1.081,1.217,0.7406,0.7419,0.7243,0.7723,0.8031,0.818
2018-10-26,x10909,222.19,-0.1086,0.05131,0.02106,0.0432,-0.01908,0.2007,1,1.0,1.0,0.0,1.0,0.0,0.05131,0.05383,0.05383,0.1962,0.0,0.0,0.0,-0.1197,-0.1197,0.0,-0.02877,-0.03912,-0.1647,-0.1647,1,1,8,8,126,0,0,0,39,39,1.0,1.0,1.0,0.0,1.0,0.4021,0.5106,0.57,0.4284,0.4492,0.4833,0.3945,0.477,0.5054,0.5049,0.5077,0.5217
2020-03-16,x11403,54.6,-0.126,0.07949,0.02308,0.3864,0.6639,0.8906,1,1.0,1.0,1.0,1.0,0.0,0.07949,0.3979,0.7068,1.144,0.0,-0.005129,-0.005129,-0.005129,-0.005129,0.0,-0.07839,-0.07839,-0.07839,-0.1422,1,1,20,60,119,0,2,2,2,2,1.0,0.0,1.0,1.0,1.0,0.3962,0.4788,0.4504,0.3705,0.3831,0.339,0.415,0.462,0.4438,0.4526,0.4411,0.3804
2020-03-19,x11404,80.09,-0.1313,-0.09364,-0.05207,0.06718,-0.06517,-0.05194,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1182,0.1182,0.1182,0.0,-0.184,-0.184,-0.184,-0.184,-0.09364,-0.184,-0.184,-0.2193,-0.2223,0,0,20,20,20,1,2,2,2,2,0.0,0.0,1.0,1.0,1.0,0.4973,0.446,0.4512,0.5897,0.5838,0.5688,0.498,0.4275,0.4171,0.6383,0.6126,0.6011
2017-10-20,x11552,242.67,-0.1076,0.008572,-0.1909,-0.1498,-0.1383,-0.2653,1,0.0,0.0,0.0,0.0,0.0,0.008572,0.008572,0.008572,0.008572,0.0,-0.1759,-0.1909,-0.1909,-0.2996,0.0,-0.1978,-0.1978,-0.1978,-0.3055,1,1,1,1,1,0,5,5,5,105,1.0,0.0,0.0,0.0,0.0,1.512,1.015,1.029,2.472,2.403,2.446,0.8577,0.7346,0.7478,0.915,0.914,0.9118
2018-08-07,x11600,39.41,-0.1865,0.02487,-0.01028,-0.01282,-0.1136,0.08768,1,0.0,0.0,0.0,1.0,0.0,0.02487,0.02487,0.02487,0.09808,0.0,-0.009771,-0.03642,-0.129,-0.129,0.0,-0.0343,-0.0598,-0.1502,-0.1502,1,1,1,1,125,0,5,6,58,58,1.0,0.0,0.0,0.0,1.0,0.7572,0.5502,0.4397,0.2087,0.2757,0.3223,0.6455,0.5029,0.3986,0.1446,0.2639,0.3315
2020-03-16,x11600,35.18,-0.1305,-0.01706,-0.09324,0.1356,0.2476,0.3047,0,0.0,1.0,1.0,1.0,0.0,0.0,0.1902,0.4545,0.4545,0.0,-0.06936,-0.09324,-0.09324,-0.09324,-0.01706,-0.09324,-0.1003,-0.1633,-0.1935,0,0,18,58,58,1,5,5,5,5,0.0,0.0,1.0,1.0,1.0,0.3583,0.3885,0.4797,0.2101,0.2429,0.2313,0.3577,0.3593,0.4746,0.2095,0.2357,0.1884
2022-04-19,x11600,42.2,-0.1338,0.01635,-0.0327,-0.1085,-0.1438,-0.3033,1,0.0,0.0,0.0,0.0,0.0,0.01635,0.01635,0.01635,0.01635,0.0,-0.02962,-0.1379,-0.1896,-0.336,0.0,-0.04826,-0.1518,-0.2026,-0.3467,1,1,1,1,1,0,5,15,59,122,1.0,0.0,0.0,0.0,0.0,0.4849,0.3682,0.3343,0.1344,0.167,0.179,0.5759,0.4357,0.3941,0.08087,0.1305,0.1713
2020-03-20,x11618,114.96,-0.1102,-0.01949,0.08003,0.1879,0.4469,0.5324,0,1.0,1.0,1.0,1.0,0.0,0.1242,0.2502,0.492,0.7283,0.0,-0.01949,-0.01949,-0.01949,-0.01949,-0.01949,-0.03931,-0.05664,-0.06577,-0.12,0,4,19,54,115,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.9799,1.029,0.8394,0.4053,0.3867,0.3747,0.7273,0.729,0.663,0.4881,0.4485,0.4426
2020-03-09,x11674,102.52,-0.117,0.05345,-0.1902,-0.04955,0.1451,0.1588,1,0.0,0.0,1.0,1.0,0.0,0.05345,0.05345,0.1204,0.1749,0.0,-0.1107,-0.2509,-0.2509,-0.2509,0.0,-0.2313,-0.2889,-0.2889,-0.2889,1,1,1,63,124,0,5,10,10,10,1.0,0.0,0.0,1.0,1.0,0.3135,0.2763,0.2698,0.4445,0.4731,0.4653,0.3083,0.2205,0.221,0.5178,0.5323,0.5236
2020-03-09,x11762,382.93,-0.1039,0.07133,-0.09395,-0.08384,0.1508,0.234,1,0.0,0.0,1.0,1.0,0.0,0.07133,0.07133,0.148,0.2699,0.0,-0.08673,-0.3051,-0.3051,-0.3051,0.0,-0.1543,-0.3513,-0.3513,-0.3513,1,1,1,63,124,0,5,10,10,10,1.0,0.0,0.0,1.0,1.0,0.6369,0.5996,0.6089,0.7516,0.7161,0.7426,0.5909,0.5532,0.5507,0.6897,0.6616,0.6757
2018-10-26,x11786,231.79,-0.1217,-0.03279,0.05337,0.01924,0.03542,0.08042,0,1.0,1.0,1.0,1.0,0.0,0.03831,0.08814,0.1044,0.1044,0.0,-0.03279,-0.03279,-0.2213,-0.2213,-0.03279,-0.03279,-0.1013,-0.2949,-0.2949,0,5,8,25,25,1,1,1,39,39,0.0,1.0,1.0,0.0,0.0,0.1423,0.1202,0.1223,0.3225,0.3401,0.3751,0.05128,0.0249,0.02355,0.3708,0.3851,0.4257
2020-03-09,x11786,148.15,-0.1507,0.09328,-0.1159,0.08066,0.5932,0.7532,1,0.0,1.0,1.0,1.0,0.0,0.09328,0.1578,0.5876,0.7496,0.0,-0.07553,-0.1159,-0.1159,-0.1159,0.0,-0.1913,-0.1913,-0.2062,-0.2062,1,1,13,63,126,0,5,5,5,5,1.0,0.0,1.0,1.0,1.0,0.1141,0.1242,0.1258,0.2206,0.234,0.2794,0.04545,0.04563,0.03986,0.2213,0.2205,0.2808
2022-01-21,x11786,581.77,-0.1021,-0.0202,-0.04003,0.04473,-0.06999,-0.3276,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1244,0.1244,0.1244,0.0,-0.06707,-0.06707,-0.1503,-0.3788,-0.0202,-0.06707,-0.07087,-0.2443,-0.4476,0,0,18,18,18,1,4,4,30,125,0.0,0.0,1.0,0.0,0.0,0.09037,0.09418,0.08754,0.4935,0.4536,0.369,0.06139,0.06322,0.04806,0.5861,0.546,0.4621
2022-07-22,x11786,361.37,-0.1715,0.08247,0.1168,0.1647,-0.163,-0.1734,1,1.0,1.0,0.0,0.0,0.0,0.08247,0.3185,0.3185,0.3185,0.0,0.0,0.0,-0.1273,-0.4458,0.0,-0.0669,-0.1167,-0.3652,-0.5797,1,5,17,17,17,0,0,0,63,95,1.0,1.0,1.0,0.0,0.0,0.1238,0.09988,0.09244,0.3579,0.4551,0.4141,0.1054,0.06718,0.05926,0.4453,0.5413,0.5074
2022-10-21,x11786,230.03,-0.2395,0.008608,0.01791,-0.06482,0.2535,,1,1.0,0.0,1.0,,0.0,0.05069,0.05069,0.2985,0.4498,0.0,-0.002825,-0.09742,-0.1294,-0.8288,0.0,-0.05093,-0.141,-0.1714,-0.8819,1,3,3,62,70,0,4,9,31,95,1.0,0.0,0.0,1.0,0.0,0.1588,0.1075,0.1012,0.3092,0.4281,0.4254,0.17,0.08046,0.06852,0.3814,0.5153,0.5204
2023-03-09,x11786,106.04,-0.6041,-0.6287,,,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.6287,-0.6287,-0.6287,-0.6287,-0.6287,-0.6287,-0.6287,-0.6287,-0.6287,0,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.5296,0.1809,0.1412,0.2407,0.3195,0.404,0.5726,0.1846,0.1113,0.2545,0.3904,0.4824
2020-03-09,x11850,83.73,-0.1222,0.03703,-0.1761,-0.01481,0.3077,-0.06641,1,0.0,0.0,1.0,0.0,0.0,0.03703,0.03703,0.268,0.3077,0.0,-0.1118,-0.2487,-0.2487,-0.2487,0.0,-0.2055,-0.2755,-0.2755,-0.2861,1,1,1,63,63,0,5,10,10,10,1.0,0.0,0.0,1.0,1.0,5.535,3.409,3.164,4.327,6.008,6.762,0.9802,0.9601,0.9583,0.9585,0.9791,0.9837
2020-03-05,x11891,20.6,-0.1159,-0.01019,-0.2592,-0.4864,0.05437,0.1515,0,0.0,0.0,1.0,1.0,0.0,0.009223,0.009223,0.009223,0.1583,0.0,-0.132,-0.6534,-0.6534,-0.6534,-0.01019,-0.266,-0.6566,-0.6566,-0.6566,0,3,3,63,123,1,5,9,9,9,0.0,0.0,0.0,1.0,1.0,2.181,1.49,1.767,0.2703,0.3017,0.3333,0.8992,0.8308,0.8716,0.3182,0.3422,0.3743
2020-05-01,x11891,15.01,-0.1081,-0.01532,0.03864,0.2125,0.07195,0.4184,0,1.0,1.0,1.0,1.0,0.0,0.0,0.2065,0.5829,0.5896,0.0,-0.07328,-0.1552,-0.1552,-0.1552,-0.01532,-0.07328,-0.1867,-0.3704,-0.3704,0,5,21,25,83,1,3,8,8,8,0.0,1.0,1.0,1.0,1.0,4.11,2.244,2.113,0.1476,0.2807,0.3101,0.9507,0.9048,0.9018,0.1479,0.3219,0.3455
2020-06-11,x11891,17.84,-0.1302,0.07455,0.04148,-0.08184,0.2803,0.6783,1,1.0,0.0,1.0,1.0,0.0,0.09025,0.09025,0.3374,0.722,0.0,0.0,-0.1188,-0.1614,-0.1614,0.0,-0.04473,-0.1918,-0.2308,-0.2308,1,2,2,55,123,0,0,11,31,31,1.0,1.0,0.0,1.0,1.0,5.214,2.732,2.299,0.1697,0.2665,0.2978,0.9684,0.9276,0.9091,0.17,0.2895,0.3255
2022-11-03,x11891,31.41,-0.1054,0.07736,0.1242,0.2034,0.313,0.383,1,1.0,1.0,1.0,1.0,0.0,0.09806,0.1936,0.3343,0.4658,0.0,0.0,0.0,0.0,0.0,0.0,-0.02696,-0.06855,-0.1421,-0.1421,1,5,21,60,121,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.04,1.113,1.423,0.2006,0.2317,0.2558,0.7842,0.7782,0.817,0.196,0.2467,0.2884
2024-08-01,x11891,37.29,-0.1322,-0.04854,0.005362,0.008044,0.1105,,0,1.0,1.0,1.0,,0.0,0.0,0.07455,0.126,,0.0,-0.08635,-0.08635,-0.08635,,-0.04854,-0.08635,-0.08635,-0.1298,-0.2036,0,5,12,62,62,1,2,2,2,98,0.0,1.0,1.0,1.0,0.0,0.7442,0.8942,0.8992,0.1426,0.1695,0.1955,0.7083,0.7236,0.7318,0.1508,0.1881,0.203
2024-10-31,x11891,36.87,-0.1096,-0.01248,0.0217,0.03851,,,0,1.0,1.0,,,0.0,0.01519,0.03987,,,0.0,-0.01736,-0.01736,,,-0.01248,-0.01736,-0.02601,-0.1278,-0.1278,0,5,20,20,20,1,3,3,34,34,0.0,1.0,1.0,0.0,0.0,0.8311,0.8441,0.8662,0.1207,0.1513,0.1832,0.7296,0.7206,0.7252,0.08748,0.1484,0.1944
2020-03-16,x11896,42.5,-0.1248,0.1332,0.07835,0.2261,0.3713,0.5612,1,1.0,1.0,1.0,1.0,0.0,0.1332,0.2581,0.4419,0.6793,0.0,0.0,0.0,0.0,0.0,0.0,-0.08389,-0.08389,-0.1009,-0.1009,1,1,15,57,87,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.3507,0.44,0.4483,0.2917,0.3133,0.3297,0.3458,0.4259,0.4384,0.3498,0.3612,0.3714
2020-03-12,x11955,97.74,-0.1112,0.07755,0.02159,-0.01013,0.05587,0.1426,1,1.0,0.0,1.0,1.0,0.0,0.1145,0.1145,0.1616,0.1691,0.0,0.0,-0.101,-0.101,-0.101,0.0,-0.08336,-0.1933,-0.1933,-0.1933,1,3,3,60,117,0,0,7,7,7,1.0,1.0,0.0,1.0,1.0,0.4907,0.4491,0.4394,0.9521,0.9596,0.9192,0.5059,0.4297,0.4203,0.751,0.7586,0.7301
2020-03-12,x12052,264.46,-0.1093,0.05604,-0.1074,0.0357,0.1234,0.07827,1,0.0,1.0,1.0,1.0,0.0,0.05604,0.0664,0.2688,0.2688,0.0,-0.0841,-0.1938,-0.1938,-0.1938,0.0,-0.1548,-0.2366,-0.2366,-0.2366,1,1,20,60,60,0,5,7,7,7,1.0,0.0,1.0,1.0,1.0,0.3657,0.3328,0.3316,0.9351,1.026,1.148,0.3735,0.2966,0.288,0.749,0.7795,0.7971
2019-08-15,x12060,24.93,-0.113,0.09738,0.02247,0.171,0.4095,0.6017,1,1.0,1.0,1.0,1.0,0.0,0.09738,0.1685,0.4382,0.6429,0.0,0.0,-0.009988,-0.009988,-0.009988,0.0,-0.07167,-0.09784,-0.121,-0.121,1,1,21,60,124,0,0,8,8,8,1.0,1.0,1.0,1.0,1.0,19.2,20.62,19.19,1.71,1.86,2.595,0.998,0.9962,0.9982,0.8679,0.8811,0.9215
2020-03-09,x12060,25.55,-0.1266,0.07795,-0.1888,-0.1437,0.03045,-0.218,1,0.0,0.0,1.0,0.0,0.0,0.07795,0.07795,0.07795,0.07795,0.0,-0.1194,-0.2558,-0.3313,-0.3313,0.0,-0.2475,-0.3096,-0.3797,-0.3797,1,1,1,1,1,0,5,10,48,48,1.0,0.0,0.0,0.0,0.0,14.06,15.66,18.25,1.867,1.782,2.039,0.9941,0.9962,0.9982,0.8775,0.8726,0.8913
2020-04-01,x12060,21.91,-0.1134,-0.01989,0.03693,-0.0767,-0.04261,-0.1151,0,1.0,0.0,0.0,0.0,0.0,0.02699,0.03693,0.2017,0.2017,0.0,-0.04403,-0.1136,-0.2202,-0.2202,-0.01989,-0.04403,-0.1452,-0.2479,-0.2967,0,5,5,46,46,1,2,10,31,31,0.0,1.0,0.0,1.0,1.0,13.32,15.36,18.24,1.53,1.759,1.995,0.9941,0.9981,0.9982,0.8574,0.8719,0.8871
2022-04-26,x12060,31.35,-0.1034,-0.02953,-0.03636,-0.07519,-0.1118,-0.09418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00596,0.0,-0.07495,-0.1011,-0.242,-0.242,-0.02953,-0.07495,-0.1011,-0.242,-0.242,0,0,0,0,77,1,3,11,54,54,0.0,0.0,0.0,0.0,1.0,1.384,4.641,11.98,1.289,1.455,1.439,0.8343,0.9616,0.9926,0.8323,0.8445,0.8435
2013-12-11,x12062,88.25,-0.1099,-0.005666,0.02108,0.02776,0.08362,0.1532,0,1.0,1.0,1.0,1.0,0.0,0.01802,0.04895,0.08748,0.1861,0.0,-0.005666,-0.005666,-0.005666,-0.005666,-0.005666,-0.005666,-0.0202,-0.05088,-0.05088,0,5,19,61,120,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.2532,0.1689,0.1557,0.2731,0.3003,0.3278,0.2048,0.1006,0.07978,0.2565,0.2785,0.3228
2020-03-12,x12062,136.89,-0.139,0.1032,-0.1635,0.02601,0.1948,0.3265,1,0.0,1.0,1.0,1.0,0.0,0.1032,0.1032,0.3327,0.4705,0.0,-0.2128,-0.2379,-0.2379,-0.2379,0.0,-0.2865,-0.3092,-0.3092,-0.3092,1,1,1,60,94,0,4,7,7,7,1.0,0.0,0.0,1.0,1.0,0.1858,0.174,0.1745,0.335,0.3288,0.3533,0.1383,0.1027,0.1051,0.4012,0.3802,0.404
2020-03-12,x12073,11.21,-0.1025,0.1472,0.1704,0.03301,0.04014,-0.09545,1,1.0,1.0,1.0,0.0,0.0,0.248,0.248,0.248,0.248,0.0,0.0,-0.1516,-0.1516,-0.1516,0.0,-0.08009,-0.3202,-0.3202,-0.3202,1,3,3,3,3,0,0,16,16,16,1.0,1.0,0.0,0.0,0.0,0.9,0.8994,0.8235,0.1222,0.1319,0.1377,0.7154,0.6901,0.6667,0.06522,0.06274,0.06341
2016-05-26,x12076,97.0,-0.1049,0.0266,-0.09083,-0.1829,-0.1398,-0.03238,1,0.0,0.0,0.0,0.0,0.0,0.0266,0.0266,0.0266,0.0266,0.0,-0.04918,-0.1544,-0.1829,-0.2458,0.0,-0.1144,-0.2041,-0.2041,-0.2653,1,1,1,1,1,0,5,21,21,87,1.0,0.0,0.0,0.0,0.0,0.3339,0.2535,0.2756,0.2281,0.2786,0.2831,0.2843,0.1688,0.1942,0.1784,0.2468,0.2464
2016-08-25,x12076,83.44,-0.1263,-0.03344,-0.03368,-0.08545,0.1249,-0.1266,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1079,0.1831,0.0,-0.04207,-0.09492,-0.1232,-0.1377,-0.03344,-0.04207,-0.09492,-0.1232,-0.2712,0,0,0,63,74,1,3,17,24,113,0.0,0.0,0.0,1.0,0.0,0.418,0.3114,0.3185,0.1797,0.2577,0.2622,0.3703,0.2384,0.2545,0.09901,0.203,0.2133
2017-02-28,x12076,63.59,-0.1275,0.02029,-0.005347,0.117,-0.2471,-0.01415,1,0.0,1.0,0.0,0.0,0.0,0.03727,0.108,0.117,0.117,0.0,0.0,-0.005347,-0.2246,-0.2471,0.0,-0.04109,-0.05013,-0.3259,-0.3259,1,2,21,21,21,0,5,5,63,63,1.0,0.0,1.0,0.0,0.0,0.4279,0.3619,0.3202,0.1251,0.1869,0.2303,0.3617,0.3045,0.2602,0.04545,0.109,0.1551
2017-11-21,x12076,52.79,-0.3039,0.004167,-0.007766,0.05607,-0.01023,,1,0.0,1.0,0.0,,0.0,0.005683,0.04035,0.09377,0.09377,0.0,-0.05664,-0.05664,-0.08146,-0.2887,0.0,-0.06056,-0.06056,-0.1602,-0.3497,1,4,21,23,23,0,2,2,55,77,1.0,1.0,1.0,0.0,0.0,0.5875,0.436,0.3927,0.09086,0.1131,0.1669,0.5584,0.4,0.344,0.0198,0.03364,0.07447
2018-03-14,x12076,38.22,-0.2023,-0.01753,,,,,0,,,,,0.0,0.01204,0.01204,0.01204,0.01204,0.0,-0.01753,-0.01753,-0.01753,-0.01753,-0.01753,-0.01753,-0.01753,-0.01753,-0.01753,0,2,2,2,2,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.6992,0.4591,0.4348,0.06275,0.08859,0.1354,0.6107,0.4489,0.3968,0.003953,0.01705,0.06104
2018-04-27,x12308,263.33,-0.1168,0.03025,0.0484,0.01153,0.08721,0.1955,1,1.0,1.0,1.0,1.0,0.0,0.06105,0.06105,0.1705,0.263,0.0,0.0,0.0,-0.008675,-0.008675,0.0,-0.02878,-0.04667,-0.1089,-0.1089,1,2,2,49,102,0,0,0,23,23,1.0,1.0,1.0,1.0,1.0,0.478,0.4218,0.4035,1.571,1.969,2.13,0.4427,0.3928,0.3651,0.8478,0.8786,0.9011
2020-03-16,x12308,389.11,-0.1433,0.01005,-0.01884,0.2755,0.3519,0.5669,1,0.0,1.0,1.0,1.0,0.0,0.01015,0.2582,0.4065,0.5997,0.0,-0.04474,-0.04474,-0.04474,-0.04474,0.0,-0.05434,-0.06636,-0.06636,-0.08228,1,3,21,55,119,0,4,4,4,4,1.0,0.0,1.0,1.0,1.0,0.3291,0.2914,0.3074,2.029,1.862,1.753,0.3281,0.249,0.2681,0.8814,0.8783,0.8714
2022-12-14,x12308,328.34,-0.1638,-0.04541,-0.02132,0.1828,0.06599,0.03929,0,0.0,1.0,1.0,1.0,0.0,0.0,0.1831,0.2556,0.2556,0.0,-0.07121,-0.07121,-0.07121,-0.07121,-0.04541,-0.07121,-0.07121,-0.2008,-0.2246,0,0,20,33,33,1,2,2,2,2,0.0,0.0,1.0,1.0,1.0,0.2987,0.2815,0.2592,0.8567,1.144,1.504,0.338,0.3276,0.2907,0.7396,0.8123,0.8519
2024-02-02,x12308,319.21,-0.1651,-0.04874,-0.0879,-0.1202,-0.1669,0.1387,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2001,0.0,-0.1147,-0.1258,-0.2024,-0.2024,-0.04874,-0.1147,-0.1258,-0.2024,-0.2024,0,0,0,0,122,1,4,20,58,58,0.0,0.0,0.0,0.0,1.0,0.2756,0.2221,0.2543,0.6406,0.7695,0.9363,0.3181,0.2336,0.2788,0.6918,0.7355,0.7732
2014-11-28,x12345,78.86,-0.1193,-0.02599,0.02422,0.02207,0.09676,0.2975,0,1.0,1.0,1.0,1.0,0.0,0.02891,0.04235,0.1609,0.3282,0.0,-0.02599,-0.1046,-0.1046,-0.1046,-0.02599,-0.02599,-0.1298,-0.1298,-0.1298,0,4,17,57,115,1,1,10,10,10,0.0,1.0,1.0,1.0,1.0,1.319,0.8346,0.8381,1.193,1.45,1.398,0.8052,0.6808,0.6946,0.7932,0.825,0.825
